"","user_id","col_name","col_state","major","col_cbsa","hs_name","hs_state","hs_fips","hs_cbsa","hs_shock","col_start","col_end","hs_end","birth","CONTROL","C21UGPRF","CARNEGIE","HBCU","TRIBAL","LANDGRNT","CBSATYPE","col_shock","barrons","cbsa_code","cbsa_n_state","same_cbsa","same_state","in_state_col","yr_return_cbsa","yr_return_state","col_hs_diff_cbsa"
"19317",56350185,"Purdue University","IN","empty","29200","Penn High School","IN","18","43780",-0.00898842146876032,2011,2015,2011,1993,1,12,15,2,2,1,1,-0.00507399962336167,3,"11460","MI",0,0,1,NA,NA,1
"19318",56522614,"Arapahoe Community College","CO","empty","19740","Legend High School","CO","08","19740",0.0136049835616393,2014,2015,2013,1995,1,1,40,2,2,2,1,0.0136049835616393,999,"43620","SD",0,0,1,NA,NA,0
"19319",56614635,"Southern New Hampshire University","NH","Marketing","33999","Southington High School","CT","33",NA,NA,2011,2015,2003,1985,2,5,55,2,2,2,2,-0.017318719359239,4,"39100","NY",NA,0,0,NA,NA,NA
"19320",57233939,"Saint Michael's College","VT","empty","15540","Brooks School","MA","50","14460",-0.00338367522349419,2011,2015,2011,1993,2,10,21,2,2,2,1,-0.0124800980635704,3,"31700","NH",0,0,0,NA,NA,1
"19321",57332155,"James Madison University","VA","Business","25500","Wilmington High School","IL","51","16980",-0.00246867962895793,2011,2015,2011,1993,1,12,21,2,2,2,1,-0.00570726290345387,3,"31700","NH",0,0,0,NA,NA,1
"19322",57502297,"University of Mississippi","MS","empty","28999","Jackson Academy","KY","28","14540",0.000922174263043256,2010,2015,2010,1992,1,13,15,2,2,2,2,-0.0148504929685364,4,"27140","MS",0,0,0,NA,NA,1
"19323",57535522,"Purdue University","IN","Engineering","29200","Edgewood High School","IN","18","14020",-0.0137386781833171,2011,2015,2011,1993,1,12,15,2,2,1,1,-0.00507399962336167,3,"14460","MA",0,0,1,NA,NA,1
"19324",58351042,"University of New England","ME","Biology","38860","Trinity High School","NH","23","31700",-0.0115673576280945,2011,2015,2011,1993,2,10,22,2,2,2,1,-0.0109188035167922,4,"14460","NH",0,1,0,NA,2016,1
"19325",58372407,"Missouri Southern State University","MO","empty","27900","Carthage High School","MO","29","27900",-0.0291294453922461,2012,2015,2012,1994,1,7,32,2,2,2,1,-0.0291294453922461,5,"20999","KS",0,0,1,NA,NA,0
"19326",58571387,"Plymouth State University","NH","empty","33999","Pembroke Academy","NH","33","33999",-0.017318719359239,2013,2015,2010,1992,1,10,21,2,2,2,2,-0.017318719359239,5,"33999","NH",1,1,1,2017,2017,0
"19327",58782317,"Worcester Polytechnic Institute","MA","Engineering","49340","Douglas High School","MA","25","49340",-0.00459667633988252,2011,2015,2011,1993,2,12,16,2,2,2,1,-0.00459667633988252,2,"31700","NH",0,0,1,NA,NA,0
"19328",58820523,"Kansas State University","KS","empty","31740","Olathe Northwest High School","KS","20","28140",0.00064896305082617,2010,2015,2010,1992,1,11,15,2,2,1,1,-0.0118555567806355,5,"39580","NC",0,0,1,NA,NA,1
"19329",58950133,"Syracuse University","NY","empty","45060","Cumberland High School","IL","36","17999",-0.01542697868392,2011,2015,2011,1993,2,12,15,2,2,2,1,-0.0100132607431008,2,"48620","KS",0,0,0,NA,NA,1
"19330",59527631,"MidAmerica Nazarene University","KS","empty","28140","Smithville High School","OH","20","39999",-0.00817725105111922,2013,2015,2001,1983,2,13,22,2,2,2,1,0.00064896305082617,4,"28140","MO",0,0,0,NA,NA,1
"19331",59592939,"Truman State University","MO","empty","29999","Lindbergh Senior High School","WA","29","42660",-0.000247302091181978,2011,2015,2011,1993,1,14,21,2,2,2,2,-0.00965210871556699,3,"28140","MO",0,0,0,NA,NA,1
"19332",59758693,"Brigham Young University","UT","empty","39340","Hurricane High School","WV","49","26580",-0.013975192088801,2009,2015,2009,1991,2,14,15,2,2,2,1,0.0184765621882126,3,"29820","NV",0,0,0,NA,NA,1
"19333",60142166,"Manchester University","IN","empty","18999","Westview Jr-Sr High School","IN","18","18999",-0.00127108889781109,2011,2015,2011,1993,2,12,32,2,2,2,2,-0.00127108889781109,4,"45820","KS",0,0,1,NA,NA,0
"19334",60403494,"Medaille College","NY","empty","15380","Mount Mercy Academy","NY","36","15380",-0.0142538226343258,2011,2015,2011,1993,2,13,32,2,2,2,1,-0.0142538226343258,5,"29820","NV",0,0,1,NA,NA,0
"19335",60671683,"Liberty University","VA","Business","31340","Delcastle Technical High School","DE","51","37980",-0.00805624075112092,2014,2015,2010,1992,2,9,21,2,2,2,1,-0.0179277371275334,4,"37980","DE",1,1,0,2016,2016,1
"19336",61059006,"Fordham University","NY","empty","35620","Episcopal High School","TX","36","26420",0.0174972762424589,2015,2015,2015,1997,2,14,15,2,2,2,1,-0.000724932469410427,2,"35620","NJ",0,0,0,NA,NA,1
"19337",61714183,"University of Southern Mississippi","MS","empty","25620","East Side High School","NJ","28","35620",-0.000724932469410427,2011,2015,2010,1992,1,11,15,2,2,2,1,-0.0194436458735305,4,"28999","MS",0,0,0,NA,NA,1
"19338",61730403,"Robert Morris University","PA","Business","38300","Serra Catholic High School","PA","42","38300",-0.0113948193982713,2014,2015,2014,1996,2,12,21,2,2,2,1,-0.0113948193982713,4,"14460","MA",0,0,1,NA,NA,0
"19339",61760184,"Elizabethtown College","PA","Engineering","29540","Archbishop Spalding High School","MD","42","12580",-0.00394902269654247,2011,2015,2011,1993,2,12,32,2,2,2,1,-0.00620845262196459,3,"37980","MD",0,1,0,NA,2018,1
"19340",62674037,"Belhaven University","MS","empty","27140","Hillcrest Christian School","MS","28","27140",-0.00188640411945373,2014,2015,2004,1986,2,5,32,2,2,2,1,-0.00188640411945373,5,"27140","MS",1,1,1,2016,2016,0
"19341",62746242,"Santa Clara University","CA","Engineering","41940","Rye Country Day School","NY","06","35620",-0.000724932469410427,2014,2015,2014,1996,2,14,21,2,2,2,1,0.0127045264849711,2,"39580","NC",0,0,0,NA,NA,1
"19342",63184101,"Andrews University","MI","empty","35660","Pine Tree Academy","ME","26","38860",-0.0109188035167922,2010,2015,2010,1992,2,13,16,2,2,2,1,-0.00546469748290822,4,"14460","MA",0,0,0,NA,NA,1
"19343",63365562,"Hawaii Pacific University","HI","Business","46520","Ojai Valley School","CA","15","37100",-0.00515095828983561,2010,2015,2009,1991,2,7,21,2,2,2,1,-0.00641376030642592,4,"29820","NV",0,0,0,NA,NA,1
"19344",63689596,"University of New England","ME","Business","38860","Kimball Union Academy","NH","23","33999",-0.017318719359239,2011,2015,2011,1993,2,10,22,2,2,2,1,-0.0109188035167922,4,"31700","NH",0,1,0,NA,2016,1
"19345",63792961,"College of Southern Nevada","NV","empty","29820","Galena High School","NV","32","39900",-0.0029988866931985,2005,2015,2005,1987,1,5,40,2,2,2,1,0.00623433147302607,999,"29820","NV",0,1,1,NA,2016,1
"19346",64100067,"Syracuse University","NY","Education","45060","Gilford High School","NH","36","33999",-0.017318719359239,2014,2015,2010,1992,2,12,15,2,2,2,1,-0.0100132607431008,2,"45060","NY",0,0,0,NA,NA,1
"19347",64182376,"Shenandoah University","VA","empty","49020","Padua Academy","DE","51","37980",-0.00805624075112092,2012,2015,2012,1994,2,10,21,2,2,2,1,0.00146849527894751,4,"49020","VA",0,0,0,NA,NA,1
"19348",64314863,"Ferris State University","MI","Business","26999","Utica High School","MI","26","19820",-0.00162529303288382,2013,2015,2009,1991,1,7,22,2,2,2,2,-0.00681306030352823,4,"39900","NV",0,0,1,NA,NA,1
"19349",64578193,"Rutgers University New Brunswick","NJ","empty","35620","Marlboro High School","NJ","34","35620",-0.000724932469410427,2013,2015,2010,1992,1,15,15,2,2,1,1,-0.000724932469410427,2,"27140","MS",0,0,1,NA,NA,0
"19350",64766495,"Keene State College","NH","empty","33999","Goffstown High School","NH","33","31700",-0.0115673576280945,2012,2015,2012,1994,1,10,22,2,2,2,2,-0.017318719359239,4,"31700","NH",1,1,1,2017,2017,1
"19351",64869452,"Savannah College of Art and Design","GA","empty","42340","Mcpherson High",NA,"13",NA,NA,2011,2015,2011,1993,2,9,56,2,2,2,1,0.000026568152433819,9,"45300","FL",NA,NA,NA,NA,NA,NA
"19352",65022366,"Roger Williams University","RI","empty","39300","The Derryfield School","NH","44","31700",-0.0115673576280945,2011,2015,2011,1993,2,10,32,2,2,2,1,-0.0124450491407072,4,"33999","NH",0,1,0,NA,2016,1
"19353",65085084,"University of Delaware","DE","Education","37980","Newark High School","DE","10","37980",-0.00805624075112092,2009,2015,2009,1991,1,14,15,2,2,1,1,-0.00805624075112092,3,"35620","PA",0,0,1,NA,NA,0
"19354",65437361,"California State University Chico","CA","empty","17020","Clear Lake High School","IA","06","19999",-0.0138147515181607,2011,2015,2011,1993,1,11,21,2,2,2,1,0.00494812175424419,4,"16180","NV",0,0,0,NA,NA,1
"19355",65621754,"Union University","TN","empty","27180","Spain Park High School","AL","47","13820",-0.0111709193822223,2011,2015,2011,1993,2,13,22,2,2,2,1,-0.019346650987838,3,"27140","MS",0,0,0,NA,NA,1
"19356",65865966,"University of Mississippi","MS","Education","28999","Southaven High School","MS","28","32820",-0.0147285458458139,2013,2015,2013,1995,1,13,15,2,2,2,2,-0.0148504929685364,4,"32820","MS",1,1,1,2016,2016,1
"19357",65887794,"University of Delaware","DE","empty","37980","Spotswood High School","NJ","10","35620",-0.000724932469410427,2011,2015,2011,1993,1,14,15,2,2,1,1,-0.00805624075112092,3,"37980","PA",0,0,0,NA,NA,1
"19358",65994432,"Dartmouth College","NH","empty","33999","Bronxville High School","NY","33","35620",-0.000724932469410427,2011,2015,2011,1993,2,14,16,2,2,2,2,-0.017318719359239,1,"35620","NY",1,1,0,2022,2022,1
"19359",65995631,"University of Delaware","DE","empty","37980","Padua Academy","DE","10","37980",-0.00805624075112092,2011,2015,2011,1993,1,14,15,2,2,1,1,-0.00805624075112092,3,"37980","DE",1,1,1,2023,2023,0
"19360",66339217,"Salve Regina University","RI","empty","39300","Bishop Guertin High School","NH","44","31700",-0.0115673576280945,2011,2015,2011,1993,2,12,21,2,2,2,1,-0.0124450491407072,3,"14460","NH",1,1,0,NA,2016,1
"19361",66537345,"Mississippi State University","MS","empty","28999","Charleston High School","MS","28","28999",-0.0148504929685364,2010,2015,2010,1992,1,13,15,2,2,1,2,-0.0148504929685364,4,"05999","AR",0,0,1,NA,NA,0
"19362",66712791,"Washington College","MD","Chemistry","24999","Tower Hill School","DE","24","37980",-0.00805624075112092,2011,2015,2011,1993,2,10,31,2,2,2,-2,-0.0185417223716371,3,"37980","MD",1,0,0,NA,NA,1
"19363",67033307,"Gonzaga University","WA","empty","44060","Oconomowoc High",NA,"53",NA,NA,2011,2015,2011,1993,2,14,21,2,2,2,1,-0.0094128718043794,2,"16980","IN",NA,NA,NA,NA,NA,NA
"19364",67126782,"Rust College","MS","Business","32820","Jim Hill High School","MS","28","27140",-0.00188640411945373,2011,2015,2011,1993,2,5,32,1,2,2,1,-0.0147285458458139,4,"32820","MS",1,1,1,NA,2016,1
"19365",67465255,"Southern New Hampshire University","NH","Business","33999","Notre Dame Cristo Rey High School","MA","33","14460",-0.00338367522349419,2022,2015,2015,1997,2,5,55,2,2,2,2,-0.017318719359239,4,"14460","MA",1,1,0,2017,2017,1
"19366",67835162,"Oakland University","MI","Business","19820","Lakeland High School","MI","26","19820",-0.00162529303288382,2012,2015,2012,1994,1,13,16,2,2,2,1,-0.00162529303288382,4,"25060","MS",0,0,1,NA,NA,0
"19367",68224990,"Cornell University","NY","Engineering","27060","Phillips Exeter Academy","NH","36","14460",-0.00338367522349419,2012,2015,2012,1994,2,14,15,2,2,1,1,-0.00239196346176707,1,"14460","NH",1,1,0,2018,2018,1
"19368",68303832,"Bates College","ME","empty","30340","The Madeira School","VA","23","47900",-0.0109947392836272,2011,2015,2011,1993,2,14,31,2,2,2,1,-0.0130532003678335,1,"35620","NJ",0,0,0,NA,NA,1
"19369",68850614,"Keene State College","NH","empty","33999","Portsmouth High School","NH","33","14460",-0.00338367522349419,2012,2015,2012,1994,1,10,22,2,2,2,2,-0.017318719359239,4,"14460","NH",1,1,1,2017,2017,1
"19370",68884025,"California State University Sacramento","CA","Business","40900","Pinkerton Academy","NH","06","14460",-0.00338367522349419,2009,2015,2008,1990,1,11,21,2,2,2,1,-0.00105352029191039,4,"14460","NH",1,1,0,2018,2018,1
"19371",69042597,"University of Mississippi","MS","empty","28999","Ridgeland High School","MS","28","27140",-0.00188640411945373,2011,2015,2011,1993,1,13,15,2,2,2,2,-0.0148504929685364,4,"27140","MS",1,1,1,2016,2016,1
"19372",69138792,"Kansas State University","KS","empty","31740","Bennington High School","NE","20","36540",-0.0134417233080264,2013,2015,2011,1993,1,11,15,2,2,1,1,-0.0118555567806355,5,"31740","KS",0,0,0,NA,NA,1
"19373",69334964,"Missouri Southern State University","MO","empty","27900","Maranatha Christian Academy","KS","29","28140",0.00064896305082617,2013,2015,2013,1995,1,7,32,2,2,2,1,-0.0291294453922461,5,"28140","KS",1,1,0,2016,2016,1
"19374",69853884,"Delaware State University","DE","empty","20100","Howard High School of Technology","DE","10","37980",-0.00805624075112092,2014,2015,2014,1996,1,10,21,1,2,1,1,-0.0146723727903142,5,"37980","DE",1,1,1,2016,2016,1
"19375",70001613,"Bryant University","RI","Business","39300","Georgetown Preparatory School","MD","44","47900",-0.0109947392836272,2011,2015,2011,1993,2,12,21,2,2,2,1,-0.0124450491407072,3,"47900","MD",1,1,0,2018,2018,1
"19376",70178726,"University of Delaware","DE","empty","37980","Point Pleasant Borough High School","NJ","10","35620",-0.000724932469410427,2011,2015,2011,1993,1,14,15,2,2,1,1,-0.00805624075112092,3,"47900","DE",0,0,0,NA,NA,1
"19377",70193673,"Marymount University","VA","empty","47900","Stebbins High School","OH","51","19430",-0.0141042229363879,2013,2015,2005,1987,2,11,21,2,2,2,1,-0.0109947392836272,4,"31080","CA",0,0,0,NA,NA,1
"19378",70395869,"University of Nevada Reno","NV","empty","39900","Robert McQueen high school","NV","32","39900",-0.0029988866931985,2011,2015,2011,1993,1,12,15,2,2,1,1,-0.0029988866931985,5,"39900","NV",1,1,1,2016,2016,0
"19379",70449414,"Mississippi State University","MS","empty","28999","Harrison Central High School","MS","28","25060",-0.033160218549867,2013,2015,2010,1992,1,13,15,2,2,1,2,-0.0148504929685364,4,"25060","MS",1,1,1,2017,2017,1
"19380",70563410,"University of Delaware","DE","Business","37980","Padua Academy","DE","10","37980",-0.00805624075112092,2011,2015,2011,1993,1,14,15,2,2,1,1,-0.00805624075112092,3,"37980","DE",1,1,1,2019,2019,0
"19381",70669816,"Coastal Carolina University","SC","Business","34820","Wilton High School","CT","45",NA,NA,2014,2015,2012,1994,1,13,31,2,2,2,1,-0.00298588726280337,4,"38860","ME",NA,0,0,NA,NA,NA
"19382",70747789,"Drexel University","PA","Business","37980","Princeton Day School","NJ","42","45940",-0.0117518448396228,2010,2015,2010,1992,2,15,16,2,2,2,1,-0.00805624075112092,3,"37980","NJ",0,1,0,NA,2016,1
"19383",71422769,"Oregon State University","OR","empty","18700","Robert McQueen High School","NV","41","39900",-0.0029988866931985,2011,2015,2011,1993,1,9,15,2,2,1,1,-0.0229044983341394,4,"39900","NV",1,1,0,2016,2016,1
"19384",71567084,"Rockhurst University","MO","empty","28140","Olathe Northwest High School","KS","29","28140",0.00064896305082617,2013,2015,2011,1993,2,13,21,2,2,2,1,0.00064896305082617,3,"28140","KS",1,1,0,2016,2016,0
"19385",71759498,"Clemson University","SC","Business","24860","Bow High School","NH","45","33999",-0.017318719359239,2010,2015,2010,1992,1,15,15,2,2,1,1,-0.00305190492816849,2,"14460","MA",0,0,0,NA,NA,1
"19386",71905381,"University of Delaware","DE","empty","37980","Governor Livingston High School","NJ","10","35620",-0.000724932469410427,2011,2015,2011,1993,1,14,15,2,2,1,1,-0.00805624075112092,3,"45940","NJ",0,1,0,NA,2019,1
"19387",72297307,"University of Rhode Island","RI","Nursing","39300","Westlake High School","MD","44","47900",-0.0109947392836272,2011,2015,2011,1993,1,12,15,2,2,1,1,-0.0124450491407072,4,"28140","MO",0,0,0,NA,NA,1
"19388",73120277,"Keene State College","NH","empty","33999","Keene High School","NH","33","33999",-0.017318719359239,2011,2015,2010,1992,1,10,22,2,2,2,2,-0.017318719359239,4,"33999","NH",1,1,1,2016,2016,0
"19389",73142909,"Davidson College","NC","empty","16740","Wilmington Friends School","DE","37","37980",-0.00805624075112092,2011,2015,2011,1993,2,14,31,2,2,2,1,0.0111490591880093,1,"47900","MD",0,0,0,NA,NA,1
"19390",73160215,"Spring Arbor University","MI","empty","27100","Washtenaw Christian Academy","MI","26","11460",0.000796412759855073,2011,2015,2011,1993,2,9,22,2,2,2,1,-0.00542208319603753,4,"19820","MI",0,1,1,NA,2016,1
"19391",73230628,"University of Wisconsin Madison","WI","Economics","31540","Southwest High School","GA","55","31420",-0.00883027582645163,2011,2015,2011,1993,1,14,15,2,2,1,1,0.000605966172222234,2,"31540","WI",0,0,0,NA,NA,1
"19392",73305550,"Brigham Young University Idaho","ID","Engineering","16999","Moses Lake High School","WA","16","53999",-0.0112048979929684,2010,2015,2010,1992,2,5,40,2,2,2,2,-0.000270637891834065,999,"46999","SD",0,0,0,NA,NA,1
"19393",73399517,"Saint Anselm College","NH","empty","31700","Andover High School","MN","33","33460",0.00603412557755525,2011,2015,2011,1993,2,14,31,2,2,2,1,-0.0115673576280945,4,"32820","AR",0,0,0,NA,NA,1
"19394",74101530,"Neumann University","PA","Nursing","37980","James Hillhouse High School","CT","42",NA,NA,2010,2015,1998,1980,2,6,32,2,2,2,1,-0.00805624075112092,5,"37980","NJ",NA,0,0,NA,NA,NA
"19395",74200772,"University of Southern Mississippi","MS","empty","25620","Biloxi High School","MS","28","25060",-0.033160218549867,2010,2015,2007,1989,1,11,15,2,2,2,1,-0.0194436458735305,4,"25060","MS",1,1,1,2017,2017,1
"19396",74317331,"Dartmouth College","NH","empty","33999","Thetford Academy","VT","33","50999",-0.0338104783582681,2011,2015,2011,1993,2,14,16,2,2,2,2,-0.017318719359239,1,"19740","CO",0,0,0,NA,NA,1
"19397",74438092,"Saint Joseph's University","PA","Business","37980","Delsea Regional High School","NJ","42","37980",-0.00805624075112092,2011,2015,2011,1993,2,12,21,2,2,2,1,-0.00805624075112092,3,"37980","NJ",1,1,0,2016,2016,0
"19398",74835249,"Salisbury University","MD","empty","41540","Sussex Central High School","DE","24","41540",-0.00450845818705912,2013,2015,2011,1993,1,13,21,2,2,2,1,-0.00450845818705912,3,"31080","CA",0,0,0,NA,NA,0
"19399",75005998,"La Salle University","PA","Business","37980","Scarborough High School","ME","42","38860",-0.0109188035167922,2011,2015,2011,1993,2,13,21,2,2,2,1,-0.00805624075112092,4,"38900","WA",0,0,0,NA,NA,1
"19400",75531467,"Olympic College","WA","empty","14740","South Albany High School","OR","53","10540",-0.00364793196963898,2014,2015,2001,1983,1,7,40,2,2,2,1,-0.0226848736218067,999,"43580","NE",0,0,0,NA,NA,1
"19401",75687002,"University of California Berkeley","CA","empty","41860","Mater Dei High School","IL","06","41180",-0.0136892640068486,2011,2015,2010,1992,1,15,15,2,2,1,1,0.0141128832331204,2,"39900","NV",0,0,0,NA,NA,1
"19402",75794388,"University of Southern Mississippi","MS","empty","25620","Washington County High School","AL","28","33660",-0.0335445306252667,2011,2015,2011,1993,1,11,15,2,2,2,1,-0.0194436458735305,4,"27140","MS",0,0,0,NA,NA,1
"19403",75953152,"University of Mississippi","MS","empty","28999","Lewis County High School","KY","28","21999",-0.0148938798983519,2010,2015,2010,1992,1,13,15,2,2,2,2,-0.0148504929685364,4,"47999","TN",0,0,0,NA,NA,1
"19404",76128544,"Dartmouth College","NH","empty","33999","Lafayette High School","AL","33","01999",-0.0119661535909469,2011,2015,2009,1991,2,14,16,2,2,2,2,-0.017318719359239,1,"14460","NH",0,0,0,NA,NA,1
"19405",76180653,"Mississippi University for Women","MS","empty","28999","South Pontotoc High School","MS","28","28999",-0.0148504929685364,2012,2015,2010,1992,1,11,22,2,2,2,2,-0.0148504929685364,5,"28999","MS",1,1,1,NA,2017,0
"19406",76577058,"Tennessee State University","TN","Business","34980","Rosa Fort High School","MS","47","32820",-0.0147285458458139,2007,2015,2007,1989,1,10,16,1,2,1,1,0.0163651290835524,5,"27140","MS",0,1,0,NA,2016,1
"19407",77039202,"Dordt University","IA","empty","19999","Rehoboth Christian School","NM","19","35999",-0.0174187088016919,2011,2015,2011,1993,2,12,32,2,2,2,-2,-0.0138147515181607,4,"43620","SD",0,0,0,NA,NA,1
"19408",77084106,"University of South Dakota","SD","empty","46999","Miller High School","OH","46","18140",0.00246463001882584,2012,2015,2012,1994,1,12,16,2,2,2,2,-0.00919025862869942,4,"46999","SD",0,0,0,NA,NA,1
"19409",77090079,"Saint Anselm College","NH","empty","31700","Carver High School","GA","33","17980",-0.00485051986608219,2011,2015,2011,1993,2,14,31,2,2,2,1,-0.0115673576280945,4,"14460","NH",0,0,0,NA,NA,1
"19410",77840640,"Oregon State University","OR","empty","18700","South Eugene High School","OR","41","21660",0.00318441733146926,2011,2015,2011,1993,1,9,15,2,2,1,1,-0.0229044983341394,4,"29820","NV",0,0,1,NA,NA,1
"19411",77951725,"Gettysburg College","PA","empty","23900","Our Lady of Good Counsel High School","MD","42","47900",-0.0109947392836272,2014,2015,2014,1996,2,14,31,2,2,2,1,-0.019700111678551,2,"36999","NY",0,0,0,NA,NA,1
"19412",78138259,"Texas Christian University","TX","empty","19100","Cherry Creek High School","CO","48","19740",0.0136049835616393,2011,2015,2011,1993,2,14,16,2,2,2,1,0.0121156452923268,2,"37980","MD",0,0,0,NA,NA,1
"19413",78159853,"Millsaps College","MS","empty","27140","Northwest Rankin High School","MS","28","27140",-0.00188640411945373,2011,2015,2011,1993,2,12,31,2,2,2,1,-0.00188640411945373,3,"22999","LA",0,0,1,NA,NA,0
"19414",78163199,"Plymouth State University","NH","empty","33999","Kennebunk High School","ME","33","38860",-0.0109188035167922,2011,2015,2011,1993,1,10,21,2,2,2,2,-0.017318719359239,5,"33999","NH",0,0,0,NA,NA,1
"19415",78500627,"University of Delaware","DE","empty","37980","Indian River High School","DE","10","41540",-0.00450845818705912,2010,2015,2010,1992,1,14,15,2,2,1,1,-0.00805624075112092,3,"27260","FL",0,0,1,NA,NA,1
"19416",78655129,"Mississippi State University","MS","empty","28999","Bay High School","MS","28","25060",-0.033160218549867,2010,2015,2010,1992,1,13,15,2,2,1,2,-0.0148504929685364,4,"35620","NY",0,0,1,NA,NA,1
"19417",78768455,"Worcester Polytechnic Institute","MA","Biology","49340","Greely High School","ME","25","38860",-0.0109188035167922,2011,2015,2011,1993,2,12,16,2,2,2,1,-0.00459667633988252,2,"14460","NH",0,0,0,NA,NA,1
"19418",79171793,"University of Southern Mississippi","MS","empty","25620","Bay High School","MS","28","25060",-0.033160218549867,2011,2015,2011,1993,1,11,15,2,2,2,1,-0.0194436458735305,4,"01999","AL",0,0,1,NA,NA,1
"19419",79223418,"Samford University","AL","empty","13820","Liberty Christian School","OH","01","30620",-0.0357605816459039,2011,2015,2011,1993,2,12,21,2,2,2,1,-0.0111709193822223,3,"19430","OH",0,1,0,NA,2016,1
"19420",79623103,"Augustana College","IL","empty","19340","Canton High School","IL","17","37900",-0.0287040446558972,2012,2015,2011,1993,2,12,31,2,2,2,1,-0.0157030245418217,3,"47900","MD",0,0,1,NA,NA,1
"19421",79976800,"University of Wisconsin Madison","WI","Engineering","31540","Whitefish Bay High",NA,"55",NA,NA,2014,2015,2014,1996,1,14,15,2,2,1,1,0.000605966172222234,2,"33340","WI",NA,NA,NA,NA,NA,NA
"19422",80062976,"Nichols College","MA","Business","49340","Kennebunk High School","ME","25","38860",-0.0109188035167922,2011,2015,2011,1993,2,10,55,2,2,2,1,-0.00459667633988252,5,"38900","WA",0,0,0,NA,NA,1
"19423",80508094,"Husson University","ME","Nursing","12620","Old Town High School","ME","23","12620",-0.0177783484708432,2021,2015,2015,1997,2,10,22,2,2,2,1,-0.0177783484708432,5,"12620","ME",1,1,1,2017,2017,0
"19424",80731662,"Western New England University","MA","empty","44140","Cheverus High School","ME","25","38860",-0.0109188035167922,2011,2015,2011,1993,2,10,21,2,2,2,1,-0.0117185795538206,4,"38860","ME",1,1,0,2016,2016,1
"19425",80791440,"Colby College","ME","empty","23999","Lawrence Academy","MA","23","14460",-0.00338367522349419,2011,2015,2011,1993,2,14,31,2,2,2,2,-0.0134924643421336,1,"14460","MA",1,1,0,2017,2017,1
"19426",81348267,"Stanford University","CA","empty","41940","Edward Little High School","ME","06","30340",-0.0130532003678335,2013,2015,2013,1995,2,14,15,2,2,2,1,0.0127045264849711,1,"41860","CA",0,0,0,NA,NA,1
"19427",81570388,"Saint Anselm College","NH","Business","31700","Arlington Catholic High School","MA","33","14460",-0.00338367522349419,2011,2015,2011,1993,2,14,31,2,2,2,1,-0.0115673576280945,4,"14460","MA",1,1,0,2016,2016,1
"19428",81623025,"University of Memphis","TN","Business","32820","Greenville Christian School","MS","47","28999",-0.0148504929685364,2019,2015,2015,1997,1,7,15,2,2,2,1,-0.0147285458458139,4,"32820","MS",0,1,0,NA,2016,1
"19429",82099434,"Chapman University","CA","empty","31080","Mater Dei High School","IL","06","41180",-0.0136892640068486,2015,2015,2015,1997,2,14,21,2,2,2,1,0.00219873993829196,2,"32820","TN",0,0,0,NA,NA,1
"19430",82417430,"University of Colorado Boulder","CO","empty","14500","Kimball Union Academy","NH","08","33999",-0.017318719359239,2015,2015,2015,1997,1,14,15,2,2,2,1,0.00964709719844211,4,"41740","CA",0,0,0,NA,NA,1
"19431",82711185,"Plymouth State University","NH","empty","33999","Waterville Valley Academy","NH","33","33999",-0.017318719359239,2010,2015,2007,1989,1,10,21,2,2,2,2,-0.017318719359239,5,"33999","NH",1,1,1,2016,2016,0
"19432",82761040,"Georgia Southern University","GA","empty","13999","Wadsworth High School","OH","13","17460",-0.0113895469237972,2011,2015,2011,1993,1,10,21,2,2,2,2,-0.0127281345575333,3,"43620","SD",0,0,0,NA,NA,1
"19433",83030973,"Allegheny College","PA","empty","42999","Hawken School","OH","42","17460",-0.0113895469237972,2011,2015,2011,1993,2,14,31,2,2,2,2,-0.015919294879522,3,"17460","OH",1,1,0,2022,2022,1
"19434",83202023,"Union University","TN","Business","27180","Warwick High School","ND","47","38999",0.0585430017616984,2012,2015,2012,1994,2,13,22,2,2,2,1,-0.019346650987838,3,"27140","MS",0,0,0,NA,NA,1
"19435",83312786,"Towson University","MD","empty","12580","Valley Central High School","NY","24","39100",-0.00841231973594304,2011,2015,2011,1993,1,13,21,2,2,2,1,-0.00394902269654247,3,"39900","NV",0,0,0,NA,NA,1
"19436",83570740,"Kansas State University","KS","empty","31740","Piper High School","FL","20","33100",0.0107660564127022,2014,2015,2014,1996,1,11,15,2,2,1,1,-0.0118555567806355,5,"28140","KS",0,0,0,NA,NA,1
"19437",83823299,"Drexel University","PA","empty","37980","West Windsor-Plainsboro High School North","NJ","42","35620",-0.000724932469410427,2010,2015,2010,1992,2,15,16,2,2,2,1,-0.00805624075112092,3,"37980","NJ",0,1,0,NA,2016,1
"19438",84107809,"University of Delaware","DE","empty","37980","Middletown High School","DE","10","37980",-0.00805624075112092,2012,2015,2010,1992,1,14,15,2,2,1,1,-0.00805624075112092,3,"37980","NJ",1,0,1,NA,NA,0
"19439",84263102,"Bowdoin College","ME","empty","38860","Riverside High School","NY","23","35620",-0.000724932469410427,2011,2015,2011,1993,2,14,31,2,2,2,1,-0.0109188035167922,1,"35620","NY",1,1,0,2019,2019,1
"19440",84904924,"Michigan State University","MI","Business","29620","Brother Rice High School","MI","26","19820",-0.00162529303288382,2011,2015,2011,1993,1,12,15,2,2,1,1,-0.00924681730693219,3,"29820","NV",0,0,1,NA,NA,1
