old_path,new_path,size,bucket,confidence,note
/p/BRAIN_DRAIN/Data/pooled/outsample_values.rds,/p/BRAIN_DRAIN/Data/pooled/outsample_values.rds,231,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/quantiles_sam.csv,/p/BRAIN_DRAIN/Data/pooled/quantiles_sam.csv,26,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/restrict_values.rds,/p/BRAIN_DRAIN/Data/pooled/restrict_values.rds,240,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/returners_cbsa_10.csv,/p/BRAIN_DRAIN/Data/pooled/returners_cbsa_10.csv,359345,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/returners_cbsa_25.csv,/p/BRAIN_DRAIN/Data/pooled/returners_cbsa_25.csv,126723,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/returners_cbsa_5.csv,/p/BRAIN_DRAIN/Data/pooled/returners_cbsa_5.csv,198031,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/returners_state_10.csv,/p/BRAIN_DRAIN/Data/pooled/returners_state_10.csv,96604,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/returners_state_25.csv,/p/BRAIN_DRAIN/Data/pooled/returners_state_25.csv,130175,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/returners_state_5.csv,/p/BRAIN_DRAIN/Data/pooled/returners_state_5.csv,71947,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/return_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/pooled/return_levels_cbsa.csv,919,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/return_levels_state.csv,/p/BRAIN_DRAIN/Data/pooled/return_levels_state.csv,921,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/sample_values.rds,/p/BRAIN_DRAIN/Data/pooled/sample_values.rds,232,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/state_stocks.csv,/p/BRAIN_DRAIN/Data/pooled/state_stocks.csv,1124648,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/tie_stocks.csv,/p/BRAIN_DRAIN/Data/pooled/tie_stocks.csv,520697,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/Postsecondary.csv,/p/BRAIN_DRAIN/Data/_review/needs_inspection/Postsecondary.csv,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_cbsa_10.csv,/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_cbsa_10.csv,1233,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_cbsa_25.csv,/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_cbsa_25.csv,2941,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_cbsa_5.csv,/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_cbsa_5.csv,672,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_state_10.csv,/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_state_10.csv,1229,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_state_25.csv,/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_state_25.csv,2928,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_state_5.csv,/p/BRAIN_DRAIN/Data/post_2000/all_bin_shares_state_5.csv,673,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/all_deg.csv,/p/BRAIN_DRAIN/Data/post_2000/all_deg.csv,28403166,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/bin_cbsa_10.csv,/p/BRAIN_DRAIN/Data/post_2000/bin_cbsa_10.csv,351915,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/bin_cbsa_25.csv,/p/BRAIN_DRAIN/Data/post_2000/bin_cbsa_25.csv,379255,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/bin_cbsa_5.csv,/p/BRAIN_DRAIN/Data/post_2000/bin_cbsa_5.csv,249501,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/bin_state_10.csv,/p/BRAIN_DRAIN/Data/post_2000/bin_state_10.csv,229388,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/bin_state_25.csv,/p/BRAIN_DRAIN/Data/post_2000/bin_state_25.csv,317648,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/bin_state_5.csv,/p/BRAIN_DRAIN/Data/post_2000/bin_state_5.csv,166738,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/business_deg.csv,/p/BRAIN_DRAIN/Data/post_2000/business_deg.csv,879078,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/coef_data_semi.csv,/p/BRAIN_DRAIN/Data/post_2000/coef_data_semi.csv,21300,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/compliers.csv,/p/BRAIN_DRAIN/Data/post_2000/compliers.csv,1861,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/dens_sam.csv,/p/BRAIN_DRAIN/Data/post_2000/dens_sam.csv,19167,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/destination_cbsa.csv,/p/BRAIN_DRAIN/Data/post_2000/destination_cbsa.csv,2380899,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/destination_state.csv,/p/BRAIN_DRAIN/Data/post_2000/destination_state.csv,983969,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2000_2005.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2000_2005.csv,3534,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2001_2006.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2001_2006.csv,3590,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2002_2007.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2002_2007.csv,3621,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2003_2008.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2003_2008.csv,3634,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2004_2009.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2004_2009.csv,3681,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2005_2010.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2005_2010.csv,3689,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2006_2011.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2006_2011.csv,3704,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2007_2012.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2007_2012.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2008_2013.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2008_2013.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2009_2014.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2009_2014.csv,3735,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2010_2015.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2010_2015.csv,3726,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2011_2016.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2011_2016.csv,3753,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/directed_2012_2017.csv,/p/BRAIN_DRAIN/Data/post_2000/directed_2012_2017.csv,3742,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/engineering_deg.csv,/p/BRAIN_DRAIN/Data/post_2000/engineering_deg.csv,879078,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/fraction_cohort.csv,/p/BRAIN_DRAIN/Data/post_2000/fraction_cohort.csv,766,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/group_semi_elasticities.csv,/p/BRAIN_DRAIN/Data/post_2000/group_semi_elasticities.csv,14204,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/hs_shock_year_cbsa.csv,/p/BRAIN_DRAIN/Data/post_2000/hs_shock_year_cbsa.csv,2510,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/hs_shock_year_state.csv,/p/BRAIN_DRAIN/Data/post_2000/hs_shock_year_state.csv,2512,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/instate_li.csv,/p/BRAIN_DRAIN/Data/post_2000/instate_li.csv,49249,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/inst_levels.csv,/p/BRAIN_DRAIN/Data/post_2000/inst_levels.csv,329,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/leaver_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/post_2000/leaver_levels_cbsa.csv,936,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/leaver_levels_state.csv,/p/BRAIN_DRAIN/Data/post_2000/leaver_levels_state.csv,1166,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/li_deg_awarded.csv,/p/BRAIN_DRAIN/Data/post_2000/li_deg_awarded.csv,485,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/li_inst.csv,/p/BRAIN_DRAIN/Data/post_2000/li_inst.csv,191840,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/local_differences.csv,/p/BRAIN_DRAIN/Data/post_2000/local_differences.csv,27004,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/local_stocks.csv,/p/BRAIN_DRAIN/Data/post_2000/local_stocks.csv,1947563,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/local_ties_cbsa.csv,/p/BRAIN_DRAIN/Data/post_2000/local_ties_cbsa.csv,51189,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/local_ties_state.csv,/p/BRAIN_DRAIN/Data/post_2000/local_ties_state.csv,6527,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/net_cbsa.csv,/p/BRAIN_DRAIN/Data/post_2000/net_cbsa.csv,80344,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/net_state.csv,/p/BRAIN_DRAIN/Data/post_2000/net_state.csv,10327,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/occp_inst_group.csv,/p/BRAIN_DRAIN/Data/post_2000/occp_inst_group.csv,1077,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/outsample_values.rds,/p/BRAIN_DRAIN/Data/post_2000/outsample_values.rds,231,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/quantiles_sam.csv,/p/BRAIN_DRAIN/Data/post_2000/quantiles_sam.csv,26,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/restrict_values.rds,/p/BRAIN_DRAIN/Data/post_2000/restrict_values.rds,240,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/returners_cbsa_10.csv,/p/BRAIN_DRAIN/Data/post_2000/returners_cbsa_10.csv,346683,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/returners_cbsa_25.csv,/p/BRAIN_DRAIN/Data/post_2000/returners_cbsa_25.csv,126723,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/returners_cbsa_5.csv,/p/BRAIN_DRAIN/Data/post_2000/returners_cbsa_5.csv,192978,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/returners_state_10.csv,/p/BRAIN_DRAIN/Data/post_2000/returners_state_10.csv,96604,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/returners_state_25.csv,/p/BRAIN_DRAIN/Data/post_2000/returners_state_25.csv,130175,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/returners_state_5.csv,/p/BRAIN_DRAIN/Data/post_2000/returners_state_5.csv,71947,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/return_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/post_2000/return_levels_cbsa.csv,911,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/return_levels_state.csv,/p/BRAIN_DRAIN/Data/post_2000/return_levels_state.csv,912,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/sample_values.rds,/p/BRAIN_DRAIN/Data/post_2000/sample_values.rds,232,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/state_stocks.csv,/p/BRAIN_DRAIN/Data/post_2000/state_stocks.csv,1124648,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/tie_stocks.csv,/p/BRAIN_DRAIN/Data/post_2000/tie_stocks.csv,301268,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/tie_stocks_alt.csv,/p/BRAIN_DRAIN/Data/post_2000/tie_stocks_alt.csv,241449,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/post_2000/total_deg.csv,/p/BRAIN_DRAIN/Data/post_2000/total_deg.csv,1319373,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/all_bin_shares_cbsa_10.csv,/p/BRAIN_DRAIN/Data/pre_2000/all_bin_shares_cbsa_10.csv,1293,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/all_bin_shares_cbsa_5.csv,/p/BRAIN_DRAIN/Data/pre_2000/all_bin_shares_cbsa_5.csv,732,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/bin_cbsa_10.csv,/p/BRAIN_DRAIN/Data/pre_2000/bin_cbsa_10.csv,355048,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/bin_cbsa_5.csv,/p/BRAIN_DRAIN/Data/pre_2000/bin_cbsa_5.csv,249331,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/coef_data_semi.csv,/p/BRAIN_DRAIN/Data/pre_2000/coef_data_semi.csv,22123,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/compliers.csv,/p/BRAIN_DRAIN/Data/pre_2000/compliers.csv,1861,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/dens_sam.csv,/p/BRAIN_DRAIN/Data/pre_2000/dens_sam.csv,19153,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/destination_cbsa.csv,/p/BRAIN_DRAIN/Data/pre_2000/destination_cbsa.csv,2380899,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/destination_state.csv,/p/BRAIN_DRAIN/Data/pre_2000/destination_state.csv,983969,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2000_2005.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2000_2005.csv,3534,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2001_2006.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2001_2006.csv,3590,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2002_2007.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2002_2007.csv,3621,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2003_2008.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2003_2008.csv,3634,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2004_2009.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2004_2009.csv,3681,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2005_2010.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2005_2010.csv,3689,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2006_2011.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2006_2011.csv,3704,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2007_2012.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2007_2012.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2008_2013.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2008_2013.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2009_2014.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2009_2014.csv,3735,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2010_2015.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2010_2015.csv,3726,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2011_2016.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2011_2016.csv,3753,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/directed_2012_2017.csv,/p/BRAIN_DRAIN/Data/pre_2000/directed_2012_2017.csv,3742,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/fraction_cohort.csv,/p/BRAIN_DRAIN/Data/pre_2000/fraction_cohort.csv,766,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/group_semi_elasticities.csv,/p/BRAIN_DRAIN/Data/pre_2000/group_semi_elasticities.csv,14342,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/hs_shock_year_cbsa.csv,/p/BRAIN_DRAIN/Data/pre_2000/hs_shock_year_cbsa.csv,3164,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/hs_shock_year_state.csv,/p/BRAIN_DRAIN/Data/pre_2000/hs_shock_year_state.csv,3166,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/instate_li.csv,/p/BRAIN_DRAIN/Data/pre_2000/instate_li.csv,49249,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/inst_levels.csv,/p/BRAIN_DRAIN/Data/pre_2000/inst_levels.csv,329,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/leaver_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/pre_2000/leaver_levels_cbsa.csv,928,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/leaver_levels_state.csv,/p/BRAIN_DRAIN/Data/pre_2000/leaver_levels_state.csv,1152,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/li_deg_awarded.csv,/p/BRAIN_DRAIN/Data/pre_2000/li_deg_awarded.csv,485,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/li_inst.csv,/p/BRAIN_DRAIN/Data/pre_2000/li_inst.csv,191840,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/local_differences.csv,/p/BRAIN_DRAIN/Data/pre_2000/local_differences.csv,27011,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/local_stocks.csv,/p/BRAIN_DRAIN/Data/pre_2000/local_stocks.csv,1947563,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/local_ties_cbsa.csv,/p/BRAIN_DRAIN/Data/pre_2000/local_ties_cbsa.csv,51189,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/local_ties_state.csv,/p/BRAIN_DRAIN/Data/pre_2000/local_ties_state.csv,6527,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/net_cbsa.csv,/p/BRAIN_DRAIN/Data/pre_2000/net_cbsa.csv,80344,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/net_state.csv,/p/BRAIN_DRAIN/Data/pre_2000/net_state.csv,10327,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/occp_inst_group.csv,/p/BRAIN_DRAIN/Data/pre_2000/occp_inst_group.csv,391,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/outsample_values.rds,/p/BRAIN_DRAIN/Data/pre_2000/outsample_values.rds,231,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/quantiles_sam.csv,/p/BRAIN_DRAIN/Data/pre_2000/quantiles_sam.csv,26,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/restrict_values.rds,/p/BRAIN_DRAIN/Data/pre_2000/restrict_values.rds,239,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/returners_cbsa_10.csv,/p/BRAIN_DRAIN/Data/pre_2000/returners_cbsa_10.csv,221203,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/returners_cbsa_5.csv,/p/BRAIN_DRAIN/Data/pre_2000/returners_cbsa_5.csv,137702,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pre_2000/return_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/pre_2000/return_levels_cbsa.csv,907,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
